,round,attendance,Capacity,inConstruction,rank,rank_opp,goal_diff,pts_l1m,pts_l2m,pts_l3m,pts_l4m,pts_l5m,pts_l6m,pts_l7m,pts_l8m,pts_l9m,pts_l10m,gs_l1m,gs_l2m,gs_l3m,gs_l4m,gs_l5m,gs_l6m,gs_l7m,gs_l8m,gs_l9m,gs_l10m,gd_l1m,gd_l2m,gd_l3m,gd_l4m,gd_l5m,gd_l6m,gd_l7m,gd_l8m,gd_l9m,gd_l10m,rank_diff,final_round,own_city,hour_dec,cloudcover_avg2h,tempC_avg2h,precip_sum2h,cloudcover_avg3h,tempC_avg3h,precip_sum3h,cloudcover_avg4h,tempC_avg4h,precip_sum4h,cloudcover_avg5h,tempC_avg5h,precip_sum5h,cloudcover_avg6h,tempC_avg6h,precip_sum6h,cloudcover_avg7h,tempC_avg7h,precip_sum7h,cloudcover_avg8h,tempC_avg8h,precip_sum8h,cloudcover_avg9h,tempC_avg9h,precip_sum9h,cloudcover_avg10h,tempC_avg10h,precip_sum10h,cloudcover_avg11h,tempC_avg11h,precip_sum11h,cloudcover_avg12h,tempC_avg12h,precip_sum12h,home_team_Arka Gdynia,home_team_Cracovia Kraków,home_team_GKS Bełchatów,home_team_Górnik Zabrze,home_team_Górnik Łęczna,home_team_Jagiellonia Białystok,home_team_Korona Kielce,home_team_Lech Poznań,home_team_Lechia Gdańsk,home_team_Legia Warszawa,home_team_Miedź Legnica,home_team_Piast Gliwice,home_team_Podbeskidzie Bielsko-Biała,home_team_Pogoń Szczecin,home_team_Raków Częstochowa,home_team_Ruch Chorzów,home_team_Sandecja Nowy Sącz,home_team_Termalica Nieciecza,home_team_Widzew Łódź,home_team_Wisła Kraków,home_team_Wisła Płock,home_team_Zagłębie Lubin,home_team_Zagłębie Sosnowiec,home_team_Zawisza Bydgoszcz,home_team_ŁKS Łódź,home_team_Śląsk Wrocław,away_team_Arka Gdynia,away_team_Cracovia Kraków,away_team_GKS Bełchatów,away_team_Górnik Zabrze,away_team_Górnik Łęczna,away_team_Jagiellonia Białystok,away_team_Korona Kielce,away_team_Lech Poznań,away_team_Lechia Gdańsk,away_team_Legia Warszawa,away_team_Miedź Legnica,away_team_Piast Gliwice,away_team_Podbeskidzie Bielsko-Biała,away_team_Pogoń Szczecin,away_team_Raków Częstochowa,away_team_Ruch Chorzów,away_team_Sandecja Nowy Sącz,away_team_Termalica Nieciecza,away_team_Widzew Łódź,away_team_Wisła Kraków,away_team_Wisła Płock,away_team_Zagłębie Lubin,away_team_Zagłębie Sosnowiec,away_team_Zawisza Bydgoszcz,away_team_ŁKS Łódź,away_team_Śląsk Wrocław,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
1632,27,2738,5238,0,13.0,16.0,-11.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,7.0,8.0,8.0,-1.0,-4.0,-5.0,-6.0,-4.0,-6.0,-7.0,-8.0,-8.0,-10.0,3.0,0,1,15.5,48.5,13.0,0.0,52.0,13.33,0.0,55.5,13.5,0.0,55.6,13.4,0.0,54.17,13.17,0.0,51.71,12.86,0.0,52.5,12.62,0.0,55.44,12.33,0.0,59.9,12.1,0.0,62.09,11.91,0.0,62.67,11.75,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1633,27,3192,7226,0,10.0,6.0,-3.0,0.0,1.0,1.0,4.0,7.0,7.0,8.0,11.0,12.0,15.0,0.0,1.0,2.0,4.0,5.0,5.0,5.0,8.0,9.0,12.0,-2.0,-2.0,-3.0,-2.0,-1.0,-2.0,-2.0,0.0,0.0,3.0,-4.0,0,1,18.0,47.5,9.0,0.0,53.0,10.0,0.0,58.5,10.75,0.0,59.6,11.2,0.0,58.5,11.67,0.0,56.0,12.0,0.0,55.62,12.12,0.0,56.56,12.11,0.0,58.4,12.0,0.0,59.45,11.82,0.0,59.92,11.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1634,27,24308,41609,0,2.0,9.0,21.0,3.0,6.0,6.0,9.0,10.0,13.0,14.0,17.0,20.0,23.0,2.0,4.0,4.0,6.0,6.0,8.0,9.0,10.0,12.0,15.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,6.0,9.0,7.0,0,1,18.0,67.5,8.0,0.0,59.33,9.0,0.0,51.0,10.0,0.0,46.6,10.6,0.0,44.17,11.0,0.0,42.86,11.29,0.0,41.62,11.38,0.0,40.33,11.33,0.0,39.1,11.2,0.0,39.36,11.0,0.0,40.75,10.75,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1635,27,36500,42105,0,8.0,1.0,0.0,0.0,3.0,6.0,9.0,10.0,11.0,14.0,14.0,17.0,17.0,2.0,3.0,4.0,5.0,6.0,6.0,7.0,7.0,10.0,10.0,-1.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,-7.0,0,1,15.5,7.5,19.0,0.0,7.0,19.0,0.0,6.5,19.0,0.0,6.4,18.8,0.0,6.33,18.5,0.0,6.43,18.0,0.0,6.38,17.38,0.0,6.22,16.78,0.0,6.1,16.1,0.0,5.91,15.45,0.0,5.75,14.75,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1636,27,5007,10037,0,14.0,4.0,-10.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,7.0,7.0,8.0,0.0,1.0,2.0,4.0,4.0,7.0,7.0,8.0,9.0,9.0,-2.0,-3.0,-5.0,-5.0,-7.0,-5.0,-7.0,-6.0,-8.0,-8.0,-10.0,0,1,18.0,13.0,14.0,0.0,13.0,15.0,0.0,13.25,16.0,0.0,13.4,16.6,0.0,13.5,17.0,0.0,13.57,17.43,0.0,13.5,17.5,0.0,13.22,17.44,0.0,12.8,17.3,0.0,12.45,17.0,0.0,12.08,16.58,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1637,27,4851,18027,0,11.0,3.0,-2.0,0.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,8.0,9.0,1.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,9.0,10.0,-1.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,-8.0,0,1,20.5,46.0,12.5,0.7,41.67,13.0,0.7,39.25,13.75,0.7,37.4,14.6,0.7,36.0,15.5,0.7,33.86,16.14,0.7,31.38,16.75,0.7,28.56,17.22,0.7,26.4,17.5,0.7,24.73,17.55,0.7,23.5,17.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1638,27,5877,9300,0,15.0,12.0,-6.0,1.0,1.0,4.0,7.0,8.0,8.0,11.0,11.0,14.0,14.0,2.0,3.0,4.0,6.0,7.0,8.0,10.0,11.0,13.0,13.0,0.0,-1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,-3.0,0,1,18.0,13.0,12.0,0.0,16.33,12.67,0.0,19.5,13.5,0.0,24.6,14.0,0.0,30.5,14.5,0.0,37.0,14.86,0.0,41.25,14.88,0.0,44.0,14.78,0.0,45.7,14.6,0.0,46.55,14.27,0.0,46.83,13.83,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1639,27,12304,33130,0,5.0,7.0,7.0,1.0,4.0,5.0,5.0,5.0,6.0,6.0,9.0,9.0,10.0,2.0,4.0,6.0,6.0,7.0,8.0,8.0,10.0,11.0,11.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-3.0,-2.0,-3.0,-3.0,2.0,0,1,20.5,30.5,12.5,0.0,32.33,12.67,0.0,33.5,13.25,0.0,34.4,13.8,0.0,35.17,14.5,0.0,38.57,15.0,0.0,43.5,15.38,0.0,49.56,15.56,0.0,51.6,15.6,0.0,50.73,15.55,0.0,47.67,15.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1640,28,6355,15016,0,14.0,9.0,-10.0,0.0,3.0,3.0,6.0,6.0,7.0,8.0,9.0,12.0,13.0,0.0,3.0,4.0,7.0,8.0,8.0,9.0,10.0,12.0,13.0,-3.0,-2.0,-3.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-5.0,0,1,20.5,7.5,4.0,0.0,6.67,4.33,0.0,9.5,4.75,0.0,13.6,5.2,0.0,18.33,5.67,0.0,23.57,6.14,0.0,29.0,6.62,0.0,34.67,7.11,0.0,39.7,7.4,0.0,44.18,7.64,0.0,48.33,7.75,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1641,28,6143,7226,0,12.0,2.0,-3.0,1.0,1.0,2.0,2.0,5.0,8.0,8.0,9.0,12.0,13.0,0.0,0.0,1.0,2.0,4.0,5.0,5.0,5.0,8.0,9.0,0.0,-2.0,-2.0,-3.0,-2.0,-1.0,-2.0,-2.0,0.0,0.0,-10.0,0,1,15.5,99.0,6.0,0.3,99.0,6.33,0.5,99.0,6.5,0.8,99.0,6.6,1.0,99.17,6.67,1.1,99.29,6.71,1.2,99.38,6.62,1.3,99.44,6.44,1.3,99.5,6.2,1.3,97.64,5.91,1.3,94.25,5.5,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,28,2650,3000,1,8.0,15.0,-1.0,1.0,2.0,2.0,3.0,4.0,5.0,8.0,9.0,9.0,9.0,1.0,3.0,3.0,6.0,8.0,11.0,12.0,13.0,13.0,13.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-5.0,7.0,0,1,18.0,30.0,9.5,0.0,30.0,10.33,0.0,29.75,11.0,0.0,31.0,11.4,0.0,32.83,11.83,0.0,35.0,12.14,0.0,37.62,12.25,0.0,40.67,12.22,0.0,44.0,12.2,0.0,45.45,12.0,0.0,45.5,11.67,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1643,28,8881,22386,1,3.0,11.0,5.0,0.0,1.0,1.0,4.0,4.0,4.0,7.0,10.0,13.0,14.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,9.0,10.0,11.0,-2.0,-2.0,-3.0,-2.0,-4.0,-5.0,-4.0,-2.0,-1.0,-1.0,8.0,0,1,18.0,87.0,4.0,0.0,88.33,4.33,0.1,89.5,4.5,0.3,90.6,4.6,0.5,91.83,4.83,0.7,93.0,5.0,1.2,93.88,5.12,1.6,94.56,5.22,1.7,95.1,5.3,1.9,95.55,5.27,2.1,95.92,5.17,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1644,28,7686,15550,0,10.0,13.0,-7.0,1.0,4.0,7.0,8.0,9.0,12.0,13.0,14.0,14.0,14.0,1.0,3.0,5.0,7.0,9.0,11.0,11.0,12.0,13.0,13.0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,0,1,18.0,35.5,7.0,0.0,38.33,8.0,0.0,41.25,8.75,0.0,45.2,9.4,0.0,49.67,9.83,0.0,54.43,10.14,0.0,56.88,10.38,0.0,57.78,10.44,0.0,57.6,10.5,0.0,57.18,10.45,0.0,56.58,10.25,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1645,28,16603,31103,0,1.0,16.0,21.5,0.0,3.0,3.0,4.0,7.0,10.0,11.0,11.0,11.0,14.0,0.0,2.0,3.0,5.0,8.0,11.0,11.0,12.0,13.0,17.0,-1.0,1.0,0.0,0.0,2.0,5.0,5.0,3.0,1.0,5.0,15.0,0,1,18.0,100.0,6.0,0.0,100.0,6.33,0.1,100.0,6.5,0.3,100.0,6.8,0.4,100.0,7.0,0.6,100.0,7.29,1.0,100.0,7.38,1.3,100.0,7.33,1.4,100.0,7.2,1.7,100.0,7.09,1.9,100.0,6.92,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1646,28,6188,6962,1,7.0,5.0,-3.0,1.0,2.0,5.0,6.0,7.0,7.0,8.0,11.0,14.0,14.0,0.0,0.0,1.0,4.0,6.0,6.0,7.0,9.0,11.0,11.0,0.0,0.0,1.0,1.0,1.0,-2.0,-2.0,-1.0,0.0,-2.0,-2.0,0,1,20.5,46.0,7.0,0.0,46.33,7.33,0.0,50.75,7.75,0.0,57.0,8.2,0.1,64.17,8.67,0.3,69.29,9.0,0.5,73.12,9.12,0.5,76.11,9.22,0.5,77.7,9.3,0.5,78.27,9.36,0.8,78.08,9.42,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1647,28,11651,42771,0,4.0,6.0,5.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,8.0,11.0,0.0,0.0,1.0,3.0,4.0,7.0,7.0,8.0,10.0,11.0,-2.0,-2.0,-2.0,-2.0,-4.0,-4.0,-5.0,-5.0,-4.0,-3.0,2.0,0,1,15.5,72.5,7.5,0.0,77.0,8.0,0.0,81.25,8.5,0.0,83.4,8.6,0.0,84.33,8.5,0.0,84.57,8.29,0.0,83.0,8.0,0.0,80.22,7.67,0.0,76.7,7.3,0.0,74.0,6.91,0.0,72.0,6.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1648,29,2513,5238,0,15.0,3.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,6.0,7.0,8.0,-2.0,-5.0,-6.0,-8.0,-10.0,-11.0,-9.0,-11.0,-12.0,-13.0,-12.0,0,1,18.0,22.0,16.0,0.0,23.33,17.0,0.0,24.5,18.0,0.0,26.4,18.6,0.0,28.67,19.17,0.0,31.14,19.57,0.0,31.5,19.75,0.0,30.56,19.78,0.0,28.6,19.7,0.0,27.0,19.45,0.0,25.67,19.08,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1649,29,22175,41609,0,2.0,4.0,21.0,1.0,2.0,5.0,8.0,8.0,11.0,12.0,15.0,16.0,19.0,1.0,2.0,4.0,6.0,6.0,8.0,8.0,10.0,11.0,12.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,2.0,0,1,20.5,91.5,15.5,0.0,94.0,16.0,0.0,91.25,16.5,0.0,86.4,17.2,0.0,80.33,18.0,0.0,74.71,18.57,0.0,69.38,19.0,0.0,64.22,19.44,0.0,59.5,19.7,0.0,55.0,19.82,0.0,50.75,19.83,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1650,29,23990,42105,0,9.0,11.0,-2.0,0.0,3.0,3.0,6.0,9.0,12.0,13.0,14.0,17.0,17.0,0.0,1.0,3.0,4.0,5.0,6.0,7.0,7.0,8.0,8.0,-3.0,-2.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,15.5,61.5,15.0,0.2,65.0,15.67,0.3,68.75,16.25,0.5,70.2,16.4,0.6,70.67,16.33,0.6,70.57,16.14,0.6,70.25,15.88,0.6,69.78,15.56,0.6,69.2,15.3,0.6,68.27,15.0,0.6,67.08,14.75,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1651,29,4644,10037,0,12.0,7.0,-9.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,7.0,7.0,10.0,1.0,3.0,3.0,4.0,5.0,7.0,7.0,10.0,10.0,11.0,-1.0,1.0,-1.0,-2.0,-4.0,-4.0,-6.0,-4.0,-6.0,-5.0,-5.0,0,1,13.0,94.0,16.5,0.2,96.0,16.67,0.3,97.0,16.75,0.3,97.6,17.0,0.3,96.83,17.0,0.3,95.29,16.86,0.3,93.25,16.62,0.3,89.89,16.22,0.3,85.7,15.8,0.3,80.82,15.36,0.3,76.58,15.0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1652,29,7826,18027,0,8.0,6.0,1.0,3.0,6.0,6.0,9.0,9.0,9.0,9.0,10.0,11.0,11.0,1.0,3.0,4.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,1.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,-2.0,0,1,15.5,80.0,22.0,0.0,79.33,22.0,0.0,78.5,22.0,0.0,74.4,21.8,0.0,68.67,21.5,0.0,62.0,21.14,0.0,56.38,20.62,0.0,51.56,19.89,0.0,47.2,19.1,0.0,43.55,18.36,0.0,40.42,17.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1653,29,9284,9300,0,13.0,1.0,-3.0,1.0,4.0,5.0,5.0,8.0,11.0,12.0,12.0,15.0,15.0,0.0,3.0,5.0,6.0,7.0,9.0,10.0,11.0,13.0,14.0,0.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,-12.0,0,1,20.5,26.0,12.0,0.0,24.67,12.33,0.0,23.5,13.0,0.0,22.4,13.8,0.0,21.33,14.67,0.0,20.57,15.29,0.0,20.0,15.88,0.0,19.44,16.33,0.0,18.9,16.6,0.0,18.36,16.82,0.0,17.83,16.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1654,29,10079,33130,0,5.0,10.0,7.0,1.0,2.0,3.0,6.0,7.0,7.0,7.0,8.0,8.0,11.0,2.0,3.0,5.0,7.0,9.0,9.0,10.0,11.0,11.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-3.0,-2.0,5.0,0,1,18.0,70.0,11.5,0.0,70.67,11.67,0.4,71.5,11.75,1.2,72.4,11.8,1.8,73.33,12.0,2.6,74.14,12.14,4.1,75.5,12.25,5.2,77.11,12.33,5.3,78.9,12.4,5.5,80.55,12.45,5.7,82.0,12.42,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1655,29,4820,20559,0,16.0,14.0,-16.0,0.0,3.0,6.0,9.0,12.0,15.0,18.0,19.0,20.0,20.0,0.0,4.0,6.0,8.0,9.0,10.0,12.0,12.0,12.0,13.0,-2.0,1.0,2.0,3.0,4.0,5.0,7.0,7.0,7.0,6.0,-2.0,0,1,18.0,37.5,13.0,0.0,39.33,14.0,0.0,41.0,14.75,0.1,45.0,15.2,0.2,50.33,15.5,0.2,56.29,15.71,0.2,61.12,15.75,0.2,65.11,15.67,0.2,68.6,15.5,0.2,71.45,15.27,0.2,73.83,14.92,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1656,30,5114,15016,0,12.0,15.0,-8.0,3.0,3.0,3.0,6.0,6.0,9.0,9.0,10.0,11.0,12.0,3.0,3.0,3.0,6.0,7.0,10.0,11.0,11.0,12.0,13.0,3.0,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,1,20.5,90.0,8.0,0.0,93.33,8.33,0.0,91.0,8.75,0.0,86.6,9.4,0.0,81.17,10.0,0.0,76.0,10.43,0.0,70.88,10.75,0.0,65.78,11.0,0.0,61.3,11.1,0.0,57.27,11.09,0.0,53.67,11.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1657,30,3043,7226,0,13.0,11.0,-5.0,0.0,1.0,2.0,2.0,3.0,3.0,6.0,9.0,9.0,10.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,6.0,6.0,-2.0,-2.0,-2.0,-4.0,-4.0,-5.0,-4.0,-3.0,-4.0,-4.0,-2.0,0,1,20.5,11.5,6.0,0.0,11.67,6.33,0.0,11.5,7.0,0.0,11.2,7.8,0.0,10.83,8.5,-0.0,10.57,9.0,0.0,10.5,9.38,0.0,10.44,9.67,0.0,12.8,9.7,0.0,16.82,9.55,0.2,22.08,9.25,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1658,30,3000,3000,1,8.0,16.0,-1.0,0.0,3.0,4.0,5.0,5.0,6.0,7.0,8.0,11.0,12.0,1.0,3.0,4.0,6.0,6.0,9.0,11.0,14.0,15.0,16.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,0,1,20.5,45.0,6.0,0.0,31.67,6.0,0.0,26.75,6.5,0.0,25.0,7.2,0.0,25.0,8.0,0.0,26.43,8.57,0.0,28.75,8.88,0.0,31.56,9.11,0.0,32.6,9.3,0.0,32.45,9.36,0.0,31.33,9.33,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1659,30,10068,22386,1,3.0,14.0,6.0,1.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,11.0,14.0,0.0,2.0,2.0,4.0,4.0,6.0,6.0,7.0,8.0,11.0,0.0,1.0,-1.0,-1.0,-2.0,-1.0,-3.0,-4.0,-3.0,-1.0,11.0,0,1,20.5,2.0,5.5,-0.0,2.0,6.0,-0.0,2.25,6.75,-0.0,2.8,7.4,-0.0,3.33,8.17,-0.0,3.71,8.71,-0.0,4.0,9.12,-0.0,4.33,9.44,-0.0,6.2,9.6,-0.0,9.27,9.55,0.2,13.25,9.33,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
